country,year,age,sex,suicides_no,population,suicide_rate
Anguilla,1995,5-14 years,female,0.0,,
Anguilla,1995,55-74 years,female,0.0,,
Anguilla,1995,75+ years,female,0.0,,
Anguilla,1995,15-24 years,male,0.0,,
Anguilla,1995,25-34 years,male,0.0,,
Anguilla,1995,35-54 years,male,0.0,,
Anguilla,1995,5-14 years,male,0.0,,
Anguilla,1995,55-74 years,male,0.0,,
Anguilla,1995,75+ years,male,0.0,,
Anguilla,2000,15-24 years,female,0.0,,
Anguilla,2000,25-34 years,female,0.0,,
Anguilla,2000,35-54 years,female,0.0,,
Anguilla,2000,5-14 years,female,0.0,,
Anguilla,2000,55-74 years,female,0.0,,
Anguilla,2000,75+ years,female,0.0,,
Anguilla,2000,15-24 years,male,0.0,,
Anguilla,2000,25-34 years,male,0.0,,
Anguilla,2000,35-54 years,male,0.0,,
Anguilla,2000,5-14 years,male,0.0,,
Anguilla,2000,55-74 years,male,0.0,,
Anguilla,2000,75+ years,male,0.0,,
Anguilla,2001,15-24 years,female,0.0,,
Anguilla,2001,25-34 years,female,0.0,,
Anguilla,2001,35-54 years,female,0.0,,
Anguilla,2001,5-14 years,female,0.0,,
Anguilla,2001,55-74 years,female,0.0,,
Anguilla,2001,75+ years,female,0.0,,
Anguilla,2001,15-24 years,male,0.0,,
Anguilla,2001,25-34 years,male,0.0,,
Anguilla,2001,35-54 years,male,0.0,,
Anguilla,2001,5-14 years,male,0.0,,
Anguilla,2001,55-74 years,male,0.0,,
Anguilla,2001,75+ years,male,0.0,,
Anguilla,2002,15-24 years,female,0.0,,
Anguilla,2002,25-34 years,female,0.0,,
Anguilla,2002,35-54 years,female,0.0,,
Anguilla,2002,5-14 years,female,0.0,,
Anguilla,2002,55-74 years,female,0.0,,
Anguilla,2002,75+ years,female,0.0,,
Anguilla,2002,15-24 years,male,0.0,,
Anguilla,2002,25-34 years,male,0.0,,
Anguilla,2002,35-54 years,male,1.0,,
Anguilla,2002,5-14 years,male,0.0,,
Anguilla,2002,55-74 years,male,0.0,,
Anguilla,2002,75+ years,male,0.0,,
Anguilla,2003,15-24 years,female,0.0,,
Anguilla,2003,25-34 years,female,0.0,,
Anguilla,2003,35-54 years,female,0.0,,
Anguilla,2003,5-14 years,female,0.0,,
Anguilla,2003,55-74 years,female,0.0,,
Anguilla,2003,75+ years,female,0.0,,
Anguilla,2003,15-24 years,male,0.0,,
Anguilla,2003,25-34 years,male,0.0,,
Anguilla,2003,35-54 years,male,0.0,,
Anguilla,2003,5-14 years,male,0.0,,
Anguilla,2003,55-74 years,male,0.0,,
Anguilla,2003,75+ years,male,0.0,,
Anguilla,2004,15-24 years,female,0.0,,
Anguilla,2004,25-34 years,female,0.0,,
Anguilla,2004,35-54 years,female,0.0,,
Anguilla,2004,5-14 years,female,0.0,,
Anguilla,2004,55-74 years,female,0.0,,
Anguilla,2004,75+ years,female,0.0,,
Anguilla,2004,15-24 years,male,0.0,,
Anguilla,2004,25-34 years,male,0.0,,
Anguilla,2004,35-54 years,male,0.0,,
Anguilla,2004,5-14 years,male,0.0,,
Anguilla,2004,55-74 years,male,0.0,,
Anguilla,2004,75+ years,male,0.0,,
Anguilla,2005,15-24 years,female,0.0,,
Anguilla,2005,25-34 years,female,0.0,,
Anguilla,2005,35-54 years,female,0.0,,
Anguilla,2005,5-14 years,female,0.0,,
Anguilla,2005,55-74 years,female,0.0,,
Anguilla,2005,75+ years,female,0.0,,
Anguilla,2005,15-24 years,male,0.0,,
Anguilla,2005,25-34 years,male,0.0,,
Anguilla,2005,35-54 years,male,0.0,,
Anguilla,2005,5-14 years,male,0.0,,
Anguilla,2005,55-74 years,male,0.0,,
Anguilla,2005,75+ years,male,0.0,,
Anguilla,2006,15-24 years,female,0.0,,
Anguilla,2006,25-34 years,female,0.0,,
Anguilla,2006,35-54 years,female,0.0,,
Anguilla,2006,5-14 years,female,0.0,,
Anguilla,2006,55-74 years,female,0.0,,
Anguilla,2006,75+ years,female,0.0,,
Anguilla,2006,15-24 years,male,0.0,,
Anguilla,2006,25-34 years,male,0.0,,
Anguilla,2006,35-54 years,male,0.0,,
Anguilla,2006,5-14 years,male,0.0,,
Anguilla,2006,55-74 years,male,0.0,,
Anguilla,2006,75+ years,male,0.0,,
Anguilla,2008,15-24 years,female,0.0,,
Anguilla,2008,25-34 years,female,0.0,,
Anguilla,2008,35-54 years,female,0.0,,
Anguilla,2008,5-14 years,female,0.0,,
Anguilla,2008,55-74 years,female,0.0,,
Anguilla,2008,75+ years,female,0.0,,
Anguilla,2008,15-24 years,male,0.0,,
Anguilla,2008,25-34 years,male,0.0,,
Anguilla,2008,35-54 years,male,0.0,,
Anguilla,2008,5-14 years,male,0.0,,
Anguilla,2008,55-74 years,male,0.0,,
Anguilla,2008,75+ years,male,0.0,,
Anguilla,2009,15-24 years,female,0.0,,
Anguilla,2009,25-34 years,female,0.0,,
Anguilla,2009,35-54 years,female,0.0,,
Anguilla,2009,5-14 years,female,0.0,,
Anguilla,2009,55-74 years,female,0.0,,
Anguilla,2009,75+ years,female,0.0,,
Anguilla,2009,15-24 years,male,0.0,,
Anguilla,2009,25-34 years,male,0.0,,
Anguilla,2009,35-54 years,male,0.0,,
Anguilla,2009,5-14 years,male,0.0,,
Anguilla,2009,55-74 years,male,0.0,,
Anguilla,2009,75+ years,male,0.0,,
Anguilla,2010,15-24 years,female,0.0,,
Anguilla,2010,25-34 years,female,0.0,,
Anguilla,2010,35-54 years,female,0.0,,
Anguilla,2010,5-14 years,female,0.0,,
Anguilla,2010,55-74 years,female,0.0,,
Anguilla,2010,75+ years,female,0.0,,
Anguilla,2010,15-24 years,male,0.0,,
Anguilla,2010,25-34 years,male,0.0,,
Anguilla,2010,35-54 years,male,0.0,,
Anguilla,2010,5-14 years,male,0.0,,
Anguilla,2010,55-74 years,male,0.0,,
Anguilla,2010,75+ years,male,0.0,,
Anguilla,2011,15-24 years,female,0.0,,
Anguilla,2011,25-34 years,female,0.0,,
Anguilla,2011,35-54 years,female,0.0,,
Anguilla,2011,5-14 years,female,0.0,,
Anguilla,2011,55-74 years,female,0.0,,
Anguilla,2011,75+ years,female,0.0,,
Anguilla,2011,15-24 years,male,0.0,,
Anguilla,2011,25-34 years,male,0.0,,
Anguilla,2011,35-54 years,male,0.0,,
Anguilla,2011,5-14 years,male,0.0,,
Anguilla,2011,55-74 years,male,1.0,,
Anguilla,2011,75+ years,male,0.0,,
Anguilla,2012,15-24 years,female,0.0,,
Anguilla,2012,25-34 years,female,0.0,,
Anguilla,2012,35-54 years,female,0.0,,
Anguilla,2012,5-14 years,female,0.0,,
Anguilla,2012,55-74 years,female,0.0,,
Anguilla,2012,75+ years,female,0.0,,
Anguilla,2012,15-24 years,male,0.0,,
Anguilla,2012,25-34 years,male,0.0,,
Anguilla,2012,35-54 years,male,0.0,,
Anguilla,2012,5-14 years,male,0.0,,
Anguilla,2012,55-74 years,male,0.0,,
Anguilla,2012,75+ years,male,0.0,,
Anguilla,2013,15-24 years,female,0.0,,
Anguilla,2013,25-34 years,female,0.0,,
Anguilla,2013,35-54 years,female,0.0,,
Anguilla,2013,5-14 years,female,0.0,,
Anguilla,2013,55-74 years,female,0.0,,
Anguilla,2013,75+ years,female,0.0,,
Anguilla,2013,15-24 years,male,0.0,,
Anguilla,2013,25-34 years,male,0.0,,
Anguilla,2013,35-54 years,male,0.0,,
Anguilla,2013,5-14 years,male,0.0,,
Anguilla,2013,55-74 years,male,0.0,,
Anguilla,2013,75+ years,male,0.0,,
Anguilla,2014,15-24 years,female,0.0,,
Anguilla,2014,25-34 years,female,0.0,,
Anguilla,2014,35-54 years,female,0.0,,
Anguilla,2014,5-14 years,female,0.0,,
Anguilla,2014,55-74 years,female,0.0,,
Anguilla,2014,75+ years,female,0.0,,
Anguilla,2014,15-24 years,male,0.0,,
Anguilla,2014,25-34 years,male,0.0,,
Anguilla,2014,35-54 years,male,0.0,,
Anguilla,2014,5-14 years,male,0.0,,
Anguilla,2014,55-74 years,male,0.0,,
Anguilla,2014,75+ years,male,0.0,,
Anguilla,2015,15-24 years,female,0.0,,
Anguilla,2015,25-34 years,female,0.0,,
Anguilla,2015,35-54 years,female,0.0,,
Anguilla,2015,5-14 years,female,0.0,,
Anguilla,2015,55-74 years,female,0.0,,
Anguilla,2015,75+ years,female,0.0,,
Anguilla,2015,15-24 years,male,0.0,,
Anguilla,2015,25-34 years,male,0.0,,
Anguilla,2015,35-54 years,male,0.0,,
Anguilla,2015,5-14 years,male,0.0,,
Anguilla,2015,55-74 years,male,0.0,,
Anguilla,2015,75+ years,male,0.0,,
Anguilla,2016,15-24 years,female,0.0,,
Anguilla,2016,25-34 years,female,0.0,,
Anguilla,2016,35-54 years,female,0.0,,
Anguilla,2016,5-14 years,female,0.0,,
Anguilla,2016,55-74 years,female,0.0,,
Anguilla,2016,75+ years,female,0.0,,
Anguilla,2016,15-24 years,male,0.0,,
Anguilla,2016,25-34 years,male,0.0,,
Anguilla,2016,35-54 years,male,0.0,,
Anguilla,2016,5-14 years,male,0.0,,
Anguilla,2016,55-74 years,male,0.0,,
Anguilla,2016,75+ years,male,0.0,,
Antigua and Barbuda,1983,15-24 years,female,0.0,7882.0,0.0
Antigua and Barbuda,1983,25-34 years,female,0.0,6341.0,0.0
Antigua and Barbuda,1983,35-54 years,female,0.0,6284.0,0.0
Antigua and Barbuda,1983,5-14 years,female,0.0,8119.0,0.0
Antigua and Barbuda,1983,55-74 years,female,0.0,3729.0,0.0
Antigua and Barbuda,1983,75+ years,female,0.0,904.0,0.0
Antigua and Barbuda,1983,15-24 years,male,0.0,7932.0,0.0
Antigua and Barbuda,1983,25-34 years,male,0.0,6317.0,0.0
Antigua and Barbuda,1983,35-54 years,male,0.0,5929.0,0.0
Antigua and Barbuda,1983,5-14 years,male,0.0,8165.0,0.0
Antigua and Barbuda,1983,55-74 years,male,0.0,2700.0,0.0
Antigua and Barbuda,1983,75+ years,male,0.0,389.0,0.0
Antigua and Barbuda,1985,15-24 years,female,0.0,7709.0,0.0
Antigua and Barbuda,1985,25-34 years,female,0.0,6344.0,0.0
Antigua and Barbuda,1985,35-54 years,female,0.0,6173.0,0.0
Antigua and Barbuda,1985,5-14 years,female,0.0,7339.0,0.0
Antigua and Barbuda,1985,55-74 years,female,0.0,3778.0,0.0
Antigua and Barbuda,1985,75+ years,female,0.0,949.0,0.0
Antigua and Barbuda,1985,15-24 years,male,0.0,7667.0,0.0
Antigua and Barbuda,1985,25-34 years,male,0.0,6194.0,0.0
Antigua and Barbuda,1985,35-54 years,male,0.0,5970.0,0.0
Antigua and Barbuda,1985,5-14 years,male,0.0,7304.0,0.0
Antigua and Barbuda,1985,55-74 years,male,0.0,2723.0,0.0
Antigua and Barbuda,1985,75+ years,male,0.0,424.0,0.0
Antigua and Barbuda,1986,15-24 years,female,0.0,7668.0,0.0
Antigua and Barbuda,1986,25-34 years,female,0.0,6209.0,0.0
Antigua and Barbuda,1986,35-54 years,female,0.0,6101.0,0.0
Antigua and Barbuda,1986,5-14 years,female,0.0,6907.0,0.0
Antigua and Barbuda,1986,55-74 years,female,0.0,3764.0,0.0
Antigua and Barbuda,1986,75+ years,female,0.0,1014.0,0.0
Antigua and Barbuda,1986,15-24 years,male,0.0,7563.0,0.0
Antigua and Barbuda,1986,25-34 years,male,0.0,6023.0,0.0
Antigua and Barbuda,1986,35-54 years,male,0.0,5947.0,0.0
Antigua and Barbuda,1986,5-14 years,male,0.0,6827.0,0.0
Antigua and Barbuda,1986,55-74 years,male,0.0,2771.0,0.0
Antigua and Barbuda,1986,75+ years,male,0.0,476.0,0.0
Antigua and Barbuda,1987,15-24 years,female,0.0,7583.0,0.0
Antigua and Barbuda,1987,25-34 years,female,0.0,6101.0,0.0
Antigua and Barbuda,1987,35-54 years,female,0.0,6059.0,0.0
Antigua and Barbuda,1987,5-14 years,female,0.0,6623.0,0.0
Antigua and Barbuda,1987,55-74 years,female,0.0,3738.0,0.0
Antigua and Barbuda,1987,75+ years,female,0.0,1081.0,0.0
Antigua and Barbuda,1987,15-24 years,male,0.0,7421.0,0.0
Antigua and Barbuda,1987,25-34 years,male,0.0,5893.0,0.0
Antigua and Barbuda,1987,35-54 years,male,0.0,5927.0,0.0
Antigua and Barbuda,1987,5-14 years,male,0.0,6499.0,0.0
Antigua and Barbuda,1987,55-74 years,male,0.0,2798.0,0.0
Antigua and Barbuda,1987,75+ years,male,0.0,538.0,0.0
Antigua and Barbuda,1988,15-24 years,female,0.0,7413.0,0.0
Antigua and Barbuda,1988,25-34 years,female,0.0,6041.0,0.0
Antigua and Barbuda,1988,35-54 years,female,0.0,6021.0,0.0
Antigua and Barbuda,1988,5-14 years,female,0.0,6527.0,0.0
Antigua and Barbuda,1988,55-74 years,female,0.0,3708.0,0.0
Antigua and Barbuda,1988,75+ years,female,0.0,1141.0,0.0
Antigua and Barbuda,1988,15-24 years,male,0.0,7209.0,0.0
Antigua and Barbuda,1988,25-34 years,male,0.0,5826.0,0.0
Antigua and Barbuda,1988,35-54 years,male,0.0,5907.0,0.0
Antigua and Barbuda,1988,5-14 years,male,0.0,6355.0,0.0
Antigua and Barbuda,1988,55-74 years,male,0.0,2813.0,0.0
Antigua and Barbuda,1988,75+ years,male,0.0,603.0,0.0
Antigua and Barbuda,1989,15-24 years,female,0.0,7152.0,0.0
Antigua and Barbuda,1989,25-34 years,female,0.0,6059.0,0.0
Antigua and Barbuda,1989,35-54 years,female,0.0,5969.0,0.0
Antigua and Barbuda,1989,5-14 years,female,0.0,6621.0,0.0
Antigua and Barbuda,1989,55-74 years,female,0.0,3696.0,0.0
Antigua and Barbuda,1989,75+ years,female,0.0,1195.0,0.0
Antigua and Barbuda,1989,15-24 years,male,0.0,6927.0,0.0
Antigua and Barbuda,1989,25-34 years,male,0.0,5835.0,0.0
Antigua and Barbuda,1989,35-54 years,male,0.0,5862.0,0.0
Antigua and Barbuda,1989,5-14 years,male,0.0,6403.0,0.0
Antigua and Barbuda,1989,55-74 years,male,0.0,2843.0,0.0
Antigua and Barbuda,1989,75+ years,male,0.0,676.0,0.0
Antigua and Barbuda,1990,15-24 years,female,0.0,6827.0,0.0
Antigua and Barbuda,1990,25-34 years,female,0.0,6172.0,0.0
Antigua and Barbuda,1990,35-54 years,female,0.0,5895.0,0.0
Antigua and Barbuda,1990,5-14 years,female,0.0,6877.0,0.0
Antigua and Barbuda,1990,55-74 years,female,0.0,3706.0,0.0
Antigua and Barbuda,1990,75+ years,female,0.0,1252.0,0.0
Antigua and Barbuda,1990,15-24 years,male,0.0,6598.0,0.0
Antigua and Barbuda,1990,25-34 years,male,0.0,5937.0,0.0
Antigua and Barbuda,1990,35-54 years,male,1.0,5799.0,17.24435247456458
Antigua and Barbuda,1990,5-14 years,male,0.0,6611.0,0.0
Antigua and Barbuda,1990,55-74 years,male,0.0,2902.0,0.0
Antigua and Barbuda,1990,75+ years,male,0.0,758.0,0.0
Antigua and Barbuda,1991,15-24 years,female,0.0,6595.0,0.0
Antigua and Barbuda,1991,25-34 years,female,0.0,6396.0,0.0
Antigua and Barbuda,1991,35-54 years,female,0.0,6198.0,0.0
Antigua and Barbuda,1991,5-14 years,female,0.0,7089.0,0.0
Antigua and Barbuda,1991,55-74 years,female,0.0,3665.0,0.0
Antigua and Barbuda,1991,75+ years,female,0.0,1293.0,0.0
Antigua and Barbuda,1991,15-24 years,male,0.0,6401.0,0.0
Antigua and Barbuda,1991,25-34 years,male,0.0,6156.0,0.0
Antigua and Barbuda,1991,35-54 years,male,0.0,6122.0,0.0
Antigua and Barbuda,1991,5-14 years,male,0.0,6818.0,0.0
Antigua and Barbuda,1991,55-74 years,male,0.0,2857.0,0.0
Antigua and Barbuda,1991,75+ years,male,0.0,804.0,0.0
Antigua and Barbuda,1992,15-24 years,female,0.0,6369.0,0.0
Antigua and Barbuda,1992,25-34 years,female,0.0,6650.0,0.0
Antigua and Barbuda,1992,35-54 years,female,0.0,6534.0,0.0
Antigua and Barbuda,1992,5-14 years,female,0.0,7311.0,0.0
Antigua and Barbuda,1992,55-74 years,female,0.0,3648.0,0.0
Antigua and Barbuda,1992,75+ years,female,0.0,1339.0,0.0
Antigua and Barbuda,1992,15-24 years,male,0.0,6221.0,0.0
Antigua and Barbuda,1992,25-34 years,male,0.0,6409.0,0.0
Antigua and Barbuda,1992,35-54 years,male,0.0,6497.0,0.0
Antigua and Barbuda,1992,5-14 years,male,0.0,7059.0,0.0
Antigua and Barbuda,1992,55-74 years,male,0.0,2851.0,0.0
Antigua and Barbuda,1992,75+ years,male,0.0,853.0,0.0
Antigua and Barbuda,1993,15-24 years,female,0.0,6182.0,0.0
Antigua and Barbuda,1993,25-34 years,female,0.0,6914.0,0.0
Antigua and Barbuda,1993,35-54 years,female,0.0,6917.0,0.0
Antigua and Barbuda,1993,5-14 years,female,0.0,7529.0,0.0
Antigua and Barbuda,1993,55-74 years,female,0.0,3662.0,0.0
Antigua and Barbuda,1993,75+ years,female,0.0,1386.0,0.0
Antigua and Barbuda,1993,15-24 years,male,0.0,6069.0,0.0
Antigua and Barbuda,1993,25-34 years,male,1.0,6668.0,14.997000599880023
Antigua and Barbuda,1993,35-54 years,male,0.0,6915.0,0.0
Antigua and Barbuda,1993,5-14 years,male,0.0,7298.0,0.0
Antigua and Barbuda,1993,55-74 years,male,0.0,2879.0,0.0
Antigua and Barbuda,1993,75+ years,male,0.0,896.0,0.0
Antigua and Barbuda,1994,15-24 years,female,0.0,6083.0,0.0
Antigua and Barbuda,1994,25-34 years,female,0.0,7151.0,0.0
Antigua and Barbuda,1994,35-54 years,female,0.0,7357.0,0.0
Antigua and Barbuda,1994,5-14 years,female,0.0,7722.0,0.0
Antigua and Barbuda,1994,55-74 years,female,0.0,3715.0,0.0
Antigua and Barbuda,1994,75+ years,female,0.0,1437.0,0.0
Antigua and Barbuda,1994,15-24 years,male,0.0,5976.0,0.0
Antigua and Barbuda,1994,25-34 years,male,0.0,6886.0,0.0
Antigua and Barbuda,1994,35-54 years,male,0.0,7359.0,0.0
Antigua and Barbuda,1994,5-14 years,male,0.0,7494.0,0.0
Antigua and Barbuda,1994,55-74 years,male,0.0,2935.0,0.0
Antigua and Barbuda,1994,75+ years,male,0.0,929.0,0.0
Antigua and Barbuda,1995,15-24 years,female,0.0,6099.0,0.0
Antigua and Barbuda,1995,25-34 years,female,0.0,7333.0,0.0
Antigua and Barbuda,1995,35-54 years,female,0.0,7851.0,0.0
Antigua and Barbuda,1995,5-14 years,female,0.0,7885.0,0.0
Antigua and Barbuda,1995,55-74 years,female,0.0,3808.0,0.0
Antigua and Barbuda,1995,75+ years,female,0.0,1488.0,0.0
Antigua and Barbuda,1995,15-24 years,male,0.0,5953.0,0.0
Antigua and Barbuda,1995,25-34 years,male,0.0,7023.0,0.0
Antigua and Barbuda,1995,35-54 years,male,0.0,7809.0,0.0
Antigua and Barbuda,1995,5-14 years,male,0.0,7632.0,0.0
Antigua and Barbuda,1995,55-74 years,male,0.0,3021.0,0.0
Antigua and Barbuda,1995,75+ years,male,0.0,944.0,0.0
Antigua and Barbuda,1998,15-24 years,female,0.0,6529.0,0.0
Antigua and Barbuda,1998,25-34 years,female,0.0,8332.0,0.0
Antigua and Barbuda,1998,35-54 years,female,0.0,9615.0,0.0
Antigua and Barbuda,1998,5-14 years,female,0.0,8183.0,0.0
Antigua and Barbuda,1998,55-74 years,female,0.0,3921.0,0.0
Antigua and Barbuda,1998,75+ years,female,0.0,1476.0,0.0
Antigua and Barbuda,1998,15-24 years,male,0.0,5916.0,0.0
Antigua and Barbuda,1998,25-34 years,male,0.0,7294.0,0.0
Antigua and Barbuda,1998,35-54 years,male,0.0,9086.0,0.0
Antigua and Barbuda,1998,5-14 years,male,0.0,7706.0,0.0
Antigua and Barbuda,1998,55-74 years,male,0.0,3213.0,0.0
Antigua and Barbuda,1998,75+ years,male,0.0,954.0,0.0
Antigua and Barbuda,1999,15-24 years,female,0.0,6589.0,0.0
Antigua and Barbuda,1999,25-34 years,female,0.0,8526.0,0.0
Antigua and Barbuda,1999,35-54 years,female,0.0,10311.0,0.0
Antigua and Barbuda,1999,5-14 years,female,0.0,8314.0,0.0
Antigua and Barbuda,1999,55-74 years,female,0.0,3968.0,0.0
Antigua and Barbuda,1999,75+ years,female,0.0,1451.0,0.0
Antigua and Barbuda,1999,15-24 years,male,0.0,5845.0,0.0
Antigua and Barbuda,1999,25-34 years,male,0.0,7263.0,0.0
Antigua and Barbuda,1999,35-54 years,male,0.0,9537.0,0.0
Antigua and Barbuda,1999,5-14 years,male,0.0,7805.0,0.0
Antigua and Barbuda,1999,55-74 years,male,0.0,3276.0,0.0
Antigua and Barbuda,1999,75+ years,male,0.0,947.0,0.0
Antigua and Barbuda,2000,15-24 years,female,0.0,6616.0,0.0
Antigua and Barbuda,2000,25-34 years,female,0.0,8595.0,0.0
Antigua and Barbuda,2000,35-54 years,female,0.0,11040.0,0.0
Antigua and Barbuda,2000,5-14 years,female,0.0,8439.0,0.0
Antigua and Barbuda,2000,55-74 years,female,0.0,3986.0,0.0
Antigua and Barbuda,2000,75+ years,female,0.0,1413.0,0.0
Antigua and Barbuda,2000,15-24 years,male,0.0,5783.0,0.0
Antigua and Barbuda,2000,25-34 years,male,0.0,7177.0,0.0
Antigua and Barbuda,2000,35-54 years,male,1.0,10033.0,9.967108541812019
Antigua and Barbuda,2000,5-14 years,male,0.0,7973.0,0.0
Antigua and Barbuda,2000,55-74 years,male,1.0,3333.0,30.003000300030006
Antigua and Barbuda,2000,75+ years,male,0.0,938.0,0.0
Antigua and Barbuda,2001,15-24 years,female,0.0,6902.0,0.0
Antigua and Barbuda,2001,25-34 years,female,0.0,8425.0,0.0
Antigua and Barbuda,2001,35-54 years,female,0.0,11402.0,0.0
Antigua and Barbuda,2001,5-14 years,female,0.0,8428.0,0.0
Antigua and Barbuda,2001,55-74 years,female,0.0,4037.0,0.0
Antigua and Barbuda,2001,75+ years,female,0.0,1487.0,0.0
Antigua and Barbuda,2001,15-24 years,male,0.0,6084.0,0.0
Antigua and Barbuda,2001,25-34 years,male,0.0,7071.0,0.0
Antigua and Barbuda,2001,35-54 years,male,2.0,10281.0,19.45336056803813
Antigua and Barbuda,2001,5-14 years,male,0.0,7958.0,0.0
Antigua and Barbuda,2001,55-74 years,male,0.0,3442.0,0.0
Antigua and Barbuda,2001,75+ years,male,0.0,980.0,0.0
Antigua and Barbuda,2002,15-24 years,female,0.0,7196.0,0.0
Antigua and Barbuda,2002,25-34 years,female,0.0,8155.0,0.0
Antigua and Barbuda,2002,35-54 years,female,0.0,11760.0,0.0
Antigua and Barbuda,2002,5-14 years,female,0.0,8408.0,0.0
Antigua and Barbuda,2002,55-74 years,female,0.0,4050.0,0.0
Antigua and Barbuda,2002,75+ years,female,0.0,1547.0,0.0
Antigua and Barbuda,2002,15-24 years,male,0.0,6416.0,0.0
Antigua and Barbuda,2002,25-34 years,male,0.0,6921.0,0.0
Antigua and Barbuda,2002,35-54 years,male,0.0,10604.0,0.0
Antigua and Barbuda,2002,5-14 years,male,0.0,7980.0,0.0
Antigua and Barbuda,2002,55-74 years,male,0.0,3527.0,0.0
Antigua and Barbuda,2002,75+ years,male,0.0,1024.0,0.0
Antigua and Barbuda,2003,15-24 years,female,0.0,7454.0,0.0
Antigua and Barbuda,2003,25-34 years,female,0.0,7831.0,0.0
